92.23497796058655,0.3688930571079254,0.096532,0.096532,0.09653199999999999
170.62243914604187,0.36859166622161865,0.096532,0.096532,0.09653199999999999
247.7161247730255,0.36860528588294983,0.096532,0.096532,0.09653199999999999
326.1728117465973,0.36865249276161194,0.096532,0.096532,0.09653199999999999
403.6683967113495,0.3669860363006592,0.5618826666666666,0.5618826666666666,0.5618826666666666
481.2273337841034,0.35960710048675537,0.6604046666666666,0.6604046666666666,0.6604046666666666
560.3393080234528,0.3527929186820984,0.660401,0.660401,0.660401
637.9333920478821,0.35164985060691833,0.6602263333333334,0.6602263333333334,0.6602263333333334
714.7407166957855,0.35155248641967773,0.5590643333333334,0.5590643333333334,0.5590643333333334
791.9784739017487,0.6045291423797607,0.181522,0.181522,0.181522
869.0439131259918,0.958938717842102,0.125061,0.125061,0.125061
946.6309328079224,1.2039105892181396,0.3996036666666667,0.3996036666666667,0.3996036666666667
1024.7486310005188,0.9377139806747437,0.5650736666666667,0.5650736666666667,0.5650736666666667
1102.5960886478424,0.41496336460113525,0.808134,0.808134,0.808134
1180.853837966919,0.5663070678710938,0.809048,0.809048,0.809048
1257.5518267154694,0.37331146001815796,0.6284656666666667,0.6284656666666667,0.6284656666666667
1333.4703495502472,0.5637074708938599,0.5692803333333334,0.5692803333333334,0.5692803333333334
1410.1103148460388,1.1082442998886108,0.6306093333333334,0.6306093333333334,0.6306093333333334
1486.7466616630554,0.7355701923370361,0.58773,0.58773,0.58773
1561.8251781463623,1.6403346061706543,0.8121526666666666,0.8121526666666666,0.8121526666666665
1638.4405958652496,1.5539143085479736,0.5683846666666666,0.5683846666666666,0.5683846666666666
1715.0010380744934,0.609423041343689,0.5640583333333333,0.5640583333333333,0.5640583333333333
1791.0969247817993,0.7059658765792847,0.34278533333333333,0.34278533333333333,0.34278533333333333
1868.7558641433716,0.4979371428489685,0.812045,0.812045,0.812045
1945.7823691368103,0.3260268568992615,0.5688456666666667,0.5688456666666667,0.5688456666666667
2022.3115644454956,0.334609717130661,0.5683296666666666,0.5683296666666666,0.5683296666666666
2099.040290117264,0.3868003189563751,0.5686516666666667,0.5686516666666667,0.5686516666666667
2177.3340821266174,0.3364953100681305,0.5689573333333333,0.5689573333333333,0.5689573333333333
2253.871358156204,0.3017818331718445,0.5685843333333334,0.5685843333333334,0.5685843333333334
2330.1904652118683,0.32057392597198486,0.5668806666666667,0.5668806666666667,0.5668806666666667
2406.8640508651733,0.33756786584854126,0.566988,0.566988,0.566988
2483.4666261672974,0.3439180254936218,0.5685696666666666,0.5685696666666666,0.5685696666666666
2559.9337615966797,0.3318606913089752,0.5688106666666667,0.5688106666666667,0.5688106666666667
2635.669056415558,0.3871155381202698,0.567903,0.567903,0.567903
2711.6522319316864,0.3508070111274719,0.56657,0.56657,0.56657
2789.1979694366455,0.2957106828689575,0.5667823333333334,0.5667823333333334,0.5667823333333334
2866.151647090912,0.3200269043445587,0.6546676666666666,0.6546676666666666,0.6546676666666666
2944.0940470695496,0.3304480016231537,0.6137793333333333,0.6137793333333333,0.6137793333333333
3021.6404275894165,0.3361752927303314,0.5717276666666666,0.5717276666666666,0.5717276666666666
3099.1673192977905,0.34666013717651367,0.5188383333333333,0.5188383333333333,0.5188383333333333
3175.2728099823,0.3583979606628418,0.4796006666666667,0.4796006666666667,0.4796006666666667
3250.739414215088,0.36424142122268677,0.45924933333333334,0.45924933333333334,0.45924933333333334
3327.8933906555176,0.35907742381095886,0.4584396666666667,0.4584396666666667,0.4584396666666667
3403.771689891815,0.3571726977825165,0.414892,0.414892,0.414892
3480.352091550827,0.3657441735267639,0.35249,0.35249,0.35249
3558.0227930545807,0.3754628300666809,0.3285766666666667,0.3285766666666667,0.3285766666666667
3636.3884868621826,0.37388789653778076,0.32972466666666667,0.32972466666666667,0.32972466666666667
3713.8133425712585,0.3724459409713745,0.328654,0.328654,0.328654
3788.950552225113,0.37241747975349426,0.340223,0.340223,0.340223
3866.090627670288,0.3765878677368164,0.33361966666666665,0.33361966666666665,0.33361966666666665
