117.09359884262085,"tensor(0.3389, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
119.42724633216858,"tensor(0.3212, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
121.21914458274841,"tensor(0.2987, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
123.02127170562744,"tensor(0.2152, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
124.82282948493958,"tensor(0.3226, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
126.48438096046448,"tensor(0.1904, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
128.1351866722107,"tensor(0.2265, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
129.8932707309723,"tensor(0.2286, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
131.58888411521912,"tensor(0.2132, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
133.36928987503052,"tensor(0.1898, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
135.1365191936493,"tensor(0.1689, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
136.88330841064453,"tensor(0.1524, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
138.5966911315918,"tensor(0.1517, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
140.2967553138733,"tensor(0.1586, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
142.05371856689453,"tensor(0.1669, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
143.75802874565125,"tensor(0.1351, device='cuda:2', grad_fn=<AddBackward0>)",0.5563971598854831,0.9865904664602024,0.711523701338573
145.4920530319214,"tensor(0.3052, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
147.16939234733582,"tensor(1.0415, device='cuda:2', grad_fn=<AddBackward0>)",0.5053784839129546,1.0,0.6714304599323303
148.91844391822815,"tensor(3.4350, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
150.6441731452942,"tensor(2.1769, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
152.38699460029602,"tensor(1.5107, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
154.0284149646759,"tensor(0.9911, device='cuda:2', grad_fn=<AddBackward0>)",0.4913424569880907,0.9479688813681981,0.6472225249772934
155.83747601509094,"tensor(4.7533, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
157.57473254203796,"tensor(0.3923, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
159.33291673660278,"tensor(0.9613, device='cuda:2', grad_fn=<AddBackward0>)",0.5,1.0,0.6666666666666666
161.07165694236755,"tensor(1.3714, device='cuda:2', grad_fn=<AddBackward0>)",0.5001703378011519,1.0,0.6668180608533665
162.8849892616272,"tensor(0.7718, device='cuda:2', grad_fn=<AddBackward0>)",0.6147837663553346,0.6290667603205518,0.6218432583412674
164.72513699531555,"tensor(1.0103, device='cuda:2', grad_fn=<AddBackward0>)",0.6399910895775903,0.489213839490012,0.5545361875637106
166.4263141155243,"tensor(1.1125, device='cuda:2', grad_fn=<AddBackward0>)",0.6540238801942796,0.4127262858784841,0.5060844713850411
168.13765668869019,"tensor(0.5402, device='cuda:2', grad_fn=<AddBackward0>)",0.5916202464185563,0.4962059534071922,0.5397286597365313
169.8751881122589,"tensor(0.8940, device='cuda:2', grad_fn=<AddBackward0>)",0.5268516701338463,0.7142492257590753,0.606402587780328
171.61355209350586,"tensor(1.5356, device='cuda:2', grad_fn=<AddBackward0>)",0.5219462315738664,0.8746208614028926,0.6537531422025646
173.36137914657593,"tensor(3.4264, device='cuda:2', grad_fn=<AddBackward0>)",0.5220239231614913,0.8439172865915308,0.6450424214816202
175.10463047027588,"tensor(1.9942, device='cuda:2', grad_fn=<AddBackward0>)",0.5323395360989346,0.7806264167810734,0.6330069773161713
176.83600330352783,"tensor(1.5357, device='cuda:2', grad_fn=<AddBackward0>)",0.5430323221421924,0.7389823653991465,0.6260323127411735
178.55758213996887,"tensor(1.4267, device='cuda:2', grad_fn=<AddBackward0>)",0.5262525378515437,0.6151570298947459,0.5672423945044162
180.270432472229,"tensor(0.9086, device='cuda:2', grad_fn=<AddBackward0>)",0.4673220462406699,0.40978895948405225,0.4366685945633314
182.02846145629883,"tensor(0.2405, device='cuda:2', grad_fn=<AddBackward0>)",0.3714830798866436,0.21344571799538117,0.2711149562020114
183.7878930568695,"tensor(0.2611, device='cuda:2', grad_fn=<AddBackward0>)",0.2600295519808191,0.09926247565531113,0.14367798385606015
185.61537909507751,"tensor(0.7581, device='cuda:2', grad_fn=<AddBackward0>)",0.19705347144456886,0.05992784393857156,0.09190543418829925
187.38802576065063,"tensor(1.1480, device='cuda:2', grad_fn=<AddBackward0>)",0.3758794436575568,0.17228057852558987,0.2362694300518135
189.13039636611938,"tensor(1.5356, device='cuda:2', grad_fn=<AddBackward0>)",0.3657522253027871,0.16005236103572684,0.2226664001599041
190.8691897392273,"tensor(1.2526, device='cuda:2', grad_fn=<AddBackward0>)",0.14890566356007254,0.037578621372242264,0.06001223698970053
